FileName, background_texture_name, object_file_name, object_texture_name, X-coord, Y-coord, rotation about X (rx), ry, rz 
background_head_228, fruit1169.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, fruit1972.jpg, -899, 803, 2, 130, rz
background_head_229, woods128.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, woods881.jpg, -1573, 14, -29, 70, rz
background_head_230, woods784.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, woods538.jpg, -796, -833, 7, 10, rz
background_head_631, fruit569.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, fruit392.jpg, 106, -1170, 18, 170, rz
background_head_231, fruit58.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, fruit1423.jpg, 676, 652, 36, 90, rz
background_head_232, woods870.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, woods214.jpg, 701, 1146, -35, 170, rz
background_head_632, fruit1806.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, fruit1871.jpg, -175, 226, 33, 180, rz
background_head_233, woods620.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, woods855.jpg, -1487, 1233, -27, 160, rz
background_head_234, woods704.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, woods925.jpg, -1628, 730, 8, 0, rz
background_head_633, woods936.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, woods93.jpg, -1648, -164, -3, 10, rz
background_head_235, fruit1616.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, fruit1419.jpg, 930, 1167, 14, 120, rz
background_head_236, woods958.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, woods698.jpg, 512, -882, 8, 20, rz
background_head_634, woods515.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, woods825.jpg, -1413, 198, -24, 180, rz
background_head_237, woods684.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, woods933.jpg, -1258, 930, -40, 50, rz
background_head_238, fruit1305.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, fruit1012.jpg, -691, 1143, -5, 100, rz
background_head_635, fruit1224.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, fruit1519.jpg, -255, 971, 29, 100, rz
background_head_239, woods814.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, woods249.jpg, 943, 24, 11, 30, rz
background_head_240, fruit532.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, fruit1558.jpg, 626, -894, -12, 160, rz
background_head_636, fruit1119.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, fruit1726.jpg, -1317, -1122, 29, 160, rz
background_head_241, woods181.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, woods522.jpg, 53, 276, -18, 140, rz
background_head_637, fruit1436.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, fruit1161.jpg, -1449, -121, -11, 180, rz
background_head_242, fruit190.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, fruit1714.jpg, -1052, -680, -9, 50, rz
background_head_243, fruit531.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, fruit156.jpg, 996, 875, -8, 180, rz
background_head_638, woods198.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, woods617.jpg, -1512, -167, -3, 140, rz
background_head_244, fruit1168.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, fruit1531.jpg, -271, -1084, 3, 150, rz
background_head_245, fruit1037.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, fruit1590.jpg, -1731, 724, 33, 70, rz
background_head_639, fruit1199.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, fruit1163.jpg, -71, 9, -23, 160, rz
background_head_246, woods484.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, woods622.jpg, -611, -343, 16, 0, rz
background_head_247, woods553.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, woods123.jpg, -1228, -574, -29, 110, rz
background_head_640, woods8.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, woods338.jpg, -1224, -126, -38, 100, rz
background_head_248, fruit1217.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, fruit1149.jpg, 1170, 269, -14, 70, rz
background_head_249, woods29.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, woods928.jpg, 795, -778, -25, 150, rz
background_head_641, fruit568.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, fruit1107.jpg, -1542, -617, -18, 30, rz
background_head_250, woods565.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, woods917.jpg, -482, 914, -31, 90, rz
background_head_251, fruit1709.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, fruit403.jpg, -1628, 813, -20, 150, rz
background_head_642, woods243.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, woods495.jpg, -1317, -788, -27, 110, rz
background_head_252, woods814.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, woods912.jpg, 841, 1191, -34, 120, rz
background_head_253, fruit1438.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, fruit1508.jpg, -1510, 832, -10, 180, rz
background_head_643, fruit1962.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, fruit1312.jpg, -518, 795, -13, 70, rz
background_head_254, fruit1361.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, fruit589.jpg, 275, -102, 39, 20, rz
background_head_255, woods882.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, woods328.jpg, -885, 720, 38, 10, rz
background_head_644, woods261.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, woods223.jpg, 405, 974, -10, 70, rz
background_head_256, fruit1430.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, fruit1463.jpg, -1467, -588, -26, 90, rz
background_head_257, woods306.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, woods141.jpg, -260, 986, -8, 120, rz
background_head_645, woods315.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, woods562.jpg, 263, 830, 34, 170, rz
background_head_258, fruit464.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, fruit405.jpg, -709, 550, 31, 170, rz
background_head_259, fruit1068.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, fruit1909.jpg, -1041, -209, 15, 30, rz
background_head_646, woods868.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, woods368.jpg, 420, 804, -23, 170, rz
background_head_260, fruit1771.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, fruit1399.jpg, -687, -337, -38, 90, rz
background_head_261, fruit1151.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, fruit1154.jpg, 678, 94, -34, 0, rz
background_head_647, fruit1677.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, fruit205.jpg, -530, 971, 13, 80, rz
background_head_262, woods209.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, woods54.jpg, -1044, -584, 1, 70, rz
background_head_263, fruit1161.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, fruit1434.jpg, 941, 318, -5, 100, rz
background_head_648, fruit1399.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, fruit1763.jpg, -614, 111, 25, 160, rz
background_head_264, woods394.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, woods193.jpg, -672, 814, -5, 40, rz
background_head_265, fruit513.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, fruit1130.jpg, -1297, 693, 19, 10, rz
background_head_649, fruit228.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, fruit1665.jpg, 139, -5, 12, 70, rz
background_head_266, woods102.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, woods93.jpg, -1530, 129, 27, 90, rz
background_head_267, fruit1706.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, fruit1742.jpg, -1454, -765, -29, 50, rz
background_head_650, fruit1399.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, fruit1171.jpg, -1395, -303, -26, 130, rz
background_head_268, woods477.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, woods528.jpg, 583, 486, 20, 140, rz
background_head_269, woods737.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, woods140.jpg, -595, 1124, -38, 10, rz
background_head_651, woods870.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, woods137.jpg, -851, -1231, 32, 30, rz
background_head_270, fruit120.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, fruit1491.jpg, -968, 264, -11, 80, rz
background_head_271, fruit1442.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, fruit1669.jpg, 97, -1188, 25, 140, rz
background_head_652, fruit1082.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, fruit1588.jpg, 625, -118, 38, 100, rz
background_head_272, fruit1336.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, fruit1444.jpg, -443, -727, 33, 110, rz
background_head_273, fruit1688.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, fruit361.jpg, 263, -261, 16, 40, rz
background_head_653, woods421.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, woods928.jpg, 785, 0, 38, 70, rz
background_head_274, fruit1482.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, fruit513.jpg, 151, -1014, -29, 180, rz
background_head_275, fruit16.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, fruit411.jpg, 299, 1011, 7, 110, rz
background_head_654, fruit41.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, fruit1110.jpg, 533, 809, 35, 10, rz
background_head_276, fruit1253.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, fruit1368.jpg, -1736, 381, 31, 180, rz
background_head_277, woods743.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, woods449.jpg, 674, -397, 2, 60, rz
background_head_655, woods180.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, woods595.jpg, -1246, -1030, 3, 60, rz
background_head_278, woods97.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, woods980.jpg, 679, -925, -17, 160, rz
background_head_279, fruit1368.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, fruit1454.jpg, -1504, -447, 34, 10, rz
background_head_280, woods63.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, woods348.jpg, 146, -174, 38, 80, rz
background_head_656, fruit1834.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, fruit1560.jpg, 991, 1075, -5, 100, rz
background_head_281, woods799.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, woods162.jpg, 432, 1042, 17, 100, rz
background_head_657, woods686.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, woods36.jpg, -1088, 807, 3, 90, rz
background_head_282, woods8601.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, woods414.jpg, -1482, -614, -15, 80, rz
background_head_283, fruit313.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, fruit454.jpg, 997, -1082, -22, 120, rz
background_head_658, fruit1698.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, fruit1847.jpg, 581, -953, 35, 60, rz
background_head_284, woods752.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, woods416.jpg, -1355, 595, 20, 80, rz
background_head_285, fruit301.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, fruit1893.jpg, 1144, -1161, -17, 10, rz
background_head_286, fruit171.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, fruit1361.jpg, -515, 1125, -40, 80, rz
background_head_659, fruit500.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, fruit1091.jpg, -71, 1226, -16, 40, rz
background_head_287, fruit1396.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, fruit1109.jpg, -1013, -1013, -20, 160, rz
background_head_288, woods297.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, woods256.jpg, 927, 304, -26, 150, rz
background_head_660, fruit389.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, fruit1351.jpg, 1090, 708, 26, 140, rz
background_head_289, fruit1036.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, fruit1139.jpg, 391, 1046, 37, 130, rz
background_head_290, fruit154.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, fruit1539.jpg, 362, 308, -7, 170, rz
background_head_661, woods106.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, woods900.jpg, 772, -257, 14, 30, rz
background_head_291, woods725.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, woods729.jpg, -1691, -1089, -28, 70, rz
background_head_292, woods84.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, woods481.jpg, -1348, 734, -1, 50, rz
background_head_662, woods495.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, woods787.jpg, -363, -768, 32, 90, rz
background_head_293, woods733.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, woods846.jpg, 638, -522, -18, 50, rz
background_head_294, fruit347.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, fruit479.jpg, -731, 727, 36, 140, rz
background_head_663, fruit1031.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, fruit448.jpg, 2, 764, 3, 170, rz
background_head_295, fruit115.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, fruit1718.jpg, -1450, 100, -7, 180, rz
background_head_296, woods893.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, woods49.jpg, -636, -273, 1, 0, rz
background_head_664, fruit1713.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, fruit123.jpg, 244, -581, -38, 100, rz
background_head_297, woods136.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, woods909.jpg, -1581, 638, 38, 0, rz
background_head_298, fruit1824.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, fruit1898.jpg, 1097, 640, 28, 0, rz
background_head_665, woods697.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, woods886.jpg, -701, -228, -33, 120, rz
background_head_299, woods788.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, woods520.jpg, 90, 65, -12, 100, rz
background_head_666, fruit1738.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, fruit442.jpg, -934, -537, 32, 160, rz
background_head_300, fruit432.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, fruit1954.jpg, 124, -1210, -8, 90, rz
background_head_301, fruit302.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, fruit329.jpg, -1544, 648, -29, 140, rz
background_head_667, fruit1834.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, fruit1237.jpg, 294, 437, 4, 170, rz
background_head_302, woods277.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, woods270.jpg, -1322, 943, -4, 60, rz
background_head_303, woods876.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, woods947.jpg, -741, 811, -20, 100, rz
background_head_668, woods596.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, woods697.jpg, -47, 370, -28, 70, rz
background_head_304, fruit223.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, fruit1274.jpg, 173, 287, 12, 140, rz
background_head_305, fruit1310.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, fruit218.jpg, -1586, 227, -37, 90, rz
background_head_669, fruit1815.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, fruit1727.jpg, 1141, 540, -4, 180, rz
background_head_306, fruit265.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, fruit1664.jpg, -971, -705, 20, 150, rz
background_head_307, woods397.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, woods357.jpg, 467, 687, 28, 90, rz
background_head_308, fruit1505.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, fruit341.jpg, -1742, 1101, -20, 0, rz
background_head_670, fruit1933.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, fruit1309.jpg, -780, -48, -15, 150, rz
background_head_309, fruit1319.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, fruit1647.jpg, -1320, 321, 29, 50, rz
background_head_310, woods151.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, woods477.jpg, -1408, 616, 5, 100, rz
background_head_671, fruit1449.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, fruit34.jpg, -1574, -946, 9, 130, rz
background_head_311, woods251.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, woods16.jpg, -306, 274, 22, 120, rz
background_head_312, woods517.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, woods247.jpg, -1525, -566, -37, 170, rz
background_head_672, woods946.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, woods266.jpg, -651, -911, 15, 100, rz
background_head_313, fruit1677.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, fruit1676.jpg, -1210, 1119, 28, 180, rz
background_head_314, fruit25.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, fruit56.jpg, 875, -869, 6, 80, rz
background_head_673, fruit1121.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, fruit45.jpg, 1036, 445, 31, 30, rz
background_head_315, woods210.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, woods346.jpg, -946, -593, -33, 90, rz
background_head_316, fruit1103.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, fruit1064.jpg, 158, -262, 30, 10, rz
background_head_674, fruit343.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, fruit1395.jpg, -1116, -1168, 9, 70, rz
background_head_317, fruit1117.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, fruit1591.jpg, -1045, 169, 6, 110, rz
background_head_318, fruit601.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, fruit1999.jpg, 867, 593, 22, 80, rz
background_head_675, woods139.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, woods381.jpg, -1521, 1141, -12, 40, rz
background_head_319, fruit1856.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, fruit1572.jpg, -473, 484, -9, 140, rz
background_head_320, fruit1208.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, fruit376.jpg, 864, 788, 28, 180, rz
background_head_676, woods346.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, woods447.jpg, 341, -30, -7, 50, rz
background_head_321, woods788.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, woods740.jpg, -1617, 641, 18, 30, rz
background_head_322, fruit1064.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, fruit41.jpg, -963, -693, 36, 60, rz
background_head_677, fruit1874.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, fruit297.jpg, 888, 904, 16, 170, rz
background_head_323, woods168.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, woods101.jpg, -1682, -427, -4, 30, rz
background_head_324, fruit1662.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, fruit470.jpg, -1520, -254, 34, 10, rz
background_head_678, fruit1258.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, fruit1198.jpg, -1152, -301, 7, 130, rz
background_head_325, woods929.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, woods885.jpg, -487, 464, -35, 110, rz
background_head_326, woods537.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, woods885.jpg, -591, -133, 7, 100, rz
background_head_679, woods195.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, woods511.jpg, -570, 20, -11, 80, rz
background_head_327, woods54.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, woods183.jpg, -897, 87, -40, 20, rz
background_head_328, fruit583.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, fruit20.jpg, -535, -144, 35, 170, rz
background_head_680, woods142.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, woods694.jpg, -1292, 565, 34, 120, rz
background_head_329, fruit1056.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, fruit1609.jpg, 542, -952, 24, 110, rz
background_head_330, woods512.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, woods192.jpg, 387, 77, -12, 0, rz
background_head_681, woods598.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, woods55.jpg, -622, -567, -11, 140, rz
background_head_331, fruit427.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, fruit1241.jpg, -226, 1014, 22, 20, rz
background_head_332, fruit1486.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, fruit1720.jpg, 928, -1050, 5, 10, rz
background_head_682, fruit1930.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, fruit1985.jpg, 190, 1139, -9, 160, rz
background_head_333, fruit1097.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, fruit1600.jpg, 689, 1016, 21, 60, rz
background_head_334, woods88.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, woods803.jpg, -213, 120, 10, 10, rz
background_head_683, fruit131.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, fruit1863.jpg, 1166, 479, -6, 120, rz
background_head_335, woods26.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, woods301.jpg, 648, -555, -8, 90, rz
background_head_684, woods118.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, woods54.jpg, -1051, -145, -32, 80, rz
background_head_336, fruit1900.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, fruit1173.jpg, -1668, -67, 33, 130, rz
background_head_337, woods907.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, woods10.jpg, -1607, 640, 18, 0, rz
background_head_685, woods216.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, woods52.jpg, 579, 470, 36, 60, rz
background_head_338, fruit1646.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, fruit1319.jpg, -112, -128, -15, 100, rz
background_head_339, woods766.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, woods595.jpg, -1148, 1185, -19, 80, rz
background_head_686, woods39.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, woods8606.jpg, 536, 1073, -19, 20, rz
background_head_340, woods646.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, woods187.jpg, -958, -321, 11, 0, rz
background_head_341, woods935.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, woods466.jpg, 113, 63, 13, 100, rz
background_head_687, fruit1630.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, fruit1977.jpg, 337, 1012, -29, 90, rz
background_head_342, fruit1700.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, fruit1354.jpg, -1201, -649, 18, 150, rz
background_head_343, fruit1502.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, fruit540.jpg, -1033, 483, 2, 0, rz
background_head_344, woods939.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, woods714.jpg, -1085, -490, 13, 70, rz
background_head_688, woods568.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, woods389.jpg, -831, -386, -22, 0, rz
background_head_345, fruit140.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, fruit1873.jpg, -1605, -1227, 16, 100, rz
background_head_689, fruit1498.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, fruit1032.jpg, -1707, -1080, 25, 90, rz
background_head_346, woods367.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, woods366.jpg, -337, 1067, -22, 60, rz
background_head_347, fruit1382.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, fruit508.jpg, 279, 239, 5, 20, rz
background_head_690, fruit394.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, fruit1884.jpg, 242, -189, -40, 110, rz
background_head_348, fruit475.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, fruit328.jpg, 1157, 397, -24, 100, rz
background_head_349, fruit304.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, fruit1097.jpg, 728, -22, -26, 90, rz
background_head_691, fruit220.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, fruit1631.jpg, -1456, -804, 32, 120, rz
background_head_350, woods193.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, woods625.jpg, -1686, 173, -16, 80, rz
background_head_351, fruit555.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, fruit174.jpg, -1040, -549, 19, 100, rz
background_head_692, fruit18.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, fruit603.jpg, 761, -375, -23, 180, rz
background_head_352, woods3.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, woods238.jpg, 734, -325, -31, 20, rz
background_head_353, woods289.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, woods369.jpg, 514, 549, 10, 180, rz
background_head_693, woods419.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, woods203.jpg, -1513, 1019, 0, 70, rz
background_head_354, woods780.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, woods41.jpg, 967, -688, -10, 20, rz
background_head_355, woods724.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, woods493.jpg, 1031, -540, -40, 110, rz
background_head_694, fruit177.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, fruit1044.jpg, -198, 230, 12, 10, rz
background_head_356, fruit1849.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, fruit1433.jpg, 793, -954, 32, 60, rz
background_head_357, woods870.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, woods927.jpg, -1743, -90, 30, 30, rz
background_head_695, fruit435.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, fruit1589.jpg, 122, -553, -30, 0, rz
background_head_358, woods923.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, woods297.jpg, -63, -340, -20, 50, rz
background_head_359, woods883.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, woods383.jpg, 829, -366, 21, 50, rz
background_head_696, tr_fruit8602.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, fruit1492.jpg, -533, 705, 11, 150, rz
background_head_360, woods196.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, woods955.jpg, -1601, 1166, -32, 160, rz
background_head_361, fruit1711.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, fruit1867.jpg, -981, 30, -29, 160, rz
background_head_697, fruit11.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, fruit1380.jpg, 254, -1022, 6, 120, rz
background_head_698, woods953.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, woods662.jpg, -608, 362, -8, 180, rz
background_head_699, fruit1166.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, fruit1273.jpg, 960, 1085, -24, 170, rz
background_head_700, woods351.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, woods199.jpg, 800, 48, -3, 10, rz
background_head_701, fruit543.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, fruit504.jpg, -1603, 467, 1, 110, rz
background_head_702, woods539.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, woods8606.jpg, -433, 491, 30, 10, rz
